RIG|04/11/2021|43||||4015972||11389.68|2.4400000
RIG|04/11/2021|43||||4015974||11691.3|5.6900000
RIG|04/11/2021|43||||4015971||82163|1.4500000
TES|04/11/2021|44|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|44||||4015973||45032.94|4.3400000
RIG|04/11/2021|44||||4015970||151282.44|0.3100000
RIG|04/11/2021|44||||4015972||11389.68|2.4400000
RIG|04/11/2021|44||||4015974||11691.3|5.6900000
RIG|04/11/2021|44||||4015971||82163|1.4500000
TES|04/11/2021|45|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|45||||4015973||45032.94|4.3400000
RIG|04/11/2021|45||||4015970||151282.44|0.3100000
RIG|04/11/2021|45||||4015972||11389.68|2.4400000
RIG|04/11/2021|45||||4015974||11691.3|5.6900000
RIG|04/11/2021|45||||4015971||82163|1.4500000
TES|04/11/2021|46|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|46||||4015973||45032.94|4.3400000
RIG|04/11/2021|46||||4015970||151282.44|0.3100000
RIG|04/11/2021|46||||4015972||11389.68|2.4400000
RIG|04/11/2021|46||||4015974||11691.3|5.6900000
RIG|04/11/2021|46||||4015971||82163|1.4500000
TES|04/11/2021|47|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|47||||4015973||45032.94|4.3400000
RIG|04/11/2021|47||||4015970||151282.44|0.3100000
RIG|04/11/2021|47||||4015972||11389.68|2.4400000
RIG|04/11/2021|47||||4015974||11691.3|5.6900000
RIG|04/11/2021|47||||4015971||82163|1.4500000
TES|04/11/2021|48|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|48||||4015973||45032.94|4.3400000
RIG|04/11/2021|48||||4015970||151282.44|0.3100000
RIG|04/11/2021|48||||4015972||11389.68|2.4400000
RIG|04/11/2021|48||||4015974||11691.3|5.6900000
RIG|04/11/2021|48||||4015971||82163|1.4500000
TES|04/11/2021|49|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|49||||4015973||45032.94|4.3400000
RIG|04/11/2021|49||||4015970||151282.44|0.3100000
RIG|04/11/2021|49||||4015972||11389.68|2.4400000
RIG|04/11/2021|49||||4015974||11691.3|5.6900000
RIG|04/11/2021|49||||4015971||82163|1.4500000
TES|04/11/2021|50|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|50||||4015973||45032.94|4.3400000
RIG|04/11/2021|50||||4015970||151282.44|0.3100000
RIG|04/11/2021|50||||4015972||11389.68|2.4400000
RIG|04/11/2021|50||||4015974||11691.3|5.6900000
RIG|04/11/2021|50||||4015971||82163|1.4500000
TES|04/11/2021|51|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|51||||4015973||45032.94|4.3400000
RIG|04/11/2021|51||||4015970||151282.44|0.3100000
RIG|04/11/2021|51||||4015972||11389.68|2.4400000
RIG|04/11/2021|51||||4015974||11691.3|5.6900000
RIG|04/11/2021|51||||4015971||82163|1.4500000
TES|04/11/2021|52|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|52||||4015973||45032.94|4.3400000
RIG|04/11/2021|52||||4015970||151282.44|0.3100000
RIG|04/11/2021|52||||4015972||11389.68|2.4400000
RIG|04/11/2021|52||||4015974||11691.3|5.6900000
RIG|04/11/2021|52||||4015971||82163|1.4500000
TES|04/11/2021|53|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|53||||4015973||45032.94|4.3400000
RIG|04/11/2021|53||||4015970||151282.44|0.3100000
RIG|04/11/2021|53||||4015972||11389.68|2.4400000
RIG|04/11/2021|53||||4015974||11691.3|5.6900000
RIG|04/11/2021|53||||4015971||82163|1.4500000
TES|04/11/2021|54|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|54||||4015973||45032.94|4.3400000
RIG|04/11/2021|54||||4015970||151282.44|0.3100000
RIG|04/11/2021|54||||4015972||11389.68|2.4400000
RIG|04/11/2021|54||||4015974||11691.3|5.6900000
RIG|04/11/2021|54||||4015971||82163|1.4500000
TES|04/11/2021|55|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|55||||4015973||45032.94|4.3400000
RIG|04/11/2021|55||||4015970||151282.44|0.3100000
RIG|04/11/2021|55||||4015972||11389.68|2.4400000
RIG|04/11/2021|55||||4015974||11691.3|5.6900000
RIG|04/11/2021|55||||4015971||82163|1.4500000
TES|04/11/2021|56|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|56||||4015973||45032.94|4.3400000
RIG|04/11/2021|56||||4015970||151282.44|0.3100000
RIG|04/11/2021|56||||4015972||11389.68|2.4400000
RIG|04/11/2021|56||||4015974||11691.3|5.6900000
RIG|04/11/2021|56||||4015971||82163|1.4500000
TES|04/11/2021|57|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|57||||4015973||45032.94|4.3400000
RIG|04/11/2021|57||||4015970||151282.44|0.3100000
RIG|04/11/2021|57||||4015972||11389.68|2.4400000
RIG|04/11/2021|57||||4015974||11691.3|5.6900000
RIG|04/11/2021|57||||4015971||82163|1.4500000
TES|04/11/2021|58|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|58||||4015973||45032.94|4.3400000
RIG|04/11/2021|58||||4015970||151282.44|0.3100000
RIG|04/11/2021|58||||4015972||11389.68|2.4400000
RIG|04/11/2021|58||||4015974||11691.3|5.6900000
RIG|04/11/2021|58||||4015971||82163|1.4500000
TES|04/11/2021|59|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|59||||4015973||45032.94|4.3400000
RIG|04/11/2021|59||||4015970||151282.44|0.3100000
RIG|04/11/2021|59||||4015972||11389.68|2.4400000
RIG|04/11/2021|59||||4015974||11691.3|5.6900000
RIG|04/11/2021|59||||4015971||82163|1.4500000
TES|04/11/2021|60|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|60||||4015973||45032.94|4.3400000
RIG|04/11/2021|60||||4015970||151282.44|0.3100000
RIG|04/11/2021|60||||4015972||11389.68|2.4400000
RIG|04/11/2021|60||||4015974||11691.3|5.6900000
RIG|04/11/2021|60||||4015971||82163|1.4500000
TES|04/11/2021|61|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|61||||4015973||45032.94|4.3400000
RIG|04/11/2021|61||||4015970||151282.44|0.3100000
RIG|04/11/2021|61||||4015972||11389.68|2.4400000
RIG|04/11/2021|61||||4015974||11691.3|5.6900000
RIG|04/11/2021|61||||4015971||82163|1.4500000
TES|04/11/2021|62|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|62||||4015973||45032.94|4.3400000
RIG|04/11/2021|62||||4015970||151282.44|0.3100000
RIG|04/11/2021|62||||4015972||11389.68|2.4400000
RIG|04/11/2021|62||||4015974||11691.3|5.6900000
RIG|04/11/2021|62||||4015971||82163|1.4500000
TES|04/11/2021|63|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|63||||4015973||45032.94|4.3400000
RIG|04/11/2021|63||||4015970||151282.44|0.3100000
RIG|04/11/2021|63||||4015972||11389.68|2.4400000
RIG|04/11/2021|63||||4015974||11691.3|5.6900000
RIG|04/11/2021|63||||4015971||82163|1.4500000
TES|04/11/2021|64|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|64||||4015973||45032.94|4.3400000
RIG|04/11/2021|64||||4015970||151282.44|0.3100000
RIG|04/11/2021|64||||4015972||11389.68|2.4400000
RIG|04/11/2021|64||||4015974||11691.3|5.6900000
RIG|04/11/2021|64||||4015971||82163|1.4500000
TES|04/11/2021|65|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|65||||4015973||45032.94|4.3400000
RIG|04/11/2021|65||||4015970||151282.44|0.3100000
RIG|04/11/2021|65||||4015972||11389.68|2.4400000
RIG|04/11/2021|65||||4015974||11691.3|5.6900000
RIG|04/11/2021|65||||4015971||82163|1.4500000
TES|04/11/2021|66|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|66||||4015973||45032.94|4.3400000
RIG|04/11/2021|66||||4015970||151282.44|0.3100000
RIG|04/11/2021|66||||4015972||11389.68|2.4400000
RIG|04/11/2021|66||||4015974||11691.3|5.6900000
RIG|04/11/2021|66||||4015971||82163|1.4500000
TES|04/11/2021|67|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|67||||4015973||45032.94|4.3400000
RIG|04/11/2021|67||||4015970||151282.44|0.3100000
RIG|04/11/2021|67||||4015972||11389.68|2.4400000
RIG|04/11/2021|67||||4015974||11691.3|5.6900000
RIG|04/11/2021|67||||4015971||82163|1.4500000
TES|04/11/2021|68|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|68||||4015973||45032.94|4.3400000
RIG|04/11/2021|68||||4015970||151282.44|0.3100000
RIG|04/11/2021|68||||4015972||11389.68|2.4400000
RIG|04/11/2021|68||||4015974||11691.3|5.6900000
RIG|04/11/2021|68||||4015971||82163|1.4500000
TES|04/11/2021|69|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|69||||4015973||45032.94|4.3400000
RIG|04/11/2021|69||||4015970||151282.44|0.3100000
RIG|04/11/2021|69||||4015972||11389.68|2.4400000
RIG|04/11/2021|69||||4015974||11691.3|5.6900000
RIG|04/11/2021|69||||4015971||82163|1.4500000
TES|04/11/2021|70|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|70||||4015973||45032.94|4.3400000
RIG|04/11/2021|70||||4015970||151282.44|0.3100000
RIG|04/11/2021|70||||4015972||11389.68|2.4400000
RIG|04/11/2021|70||||4015974||11691.3|5.6900000
RIG|04/11/2021|70||||4015971||82163|1.4500000
TES|04/11/2021|71|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|71||||4015973||45032.94|4.3400000
RIG|04/11/2021|71||||4015970||151282.44|0.3100000
RIG|04/11/2021|71||||4015972||11389.68|2.4400000
RIG|04/11/2021|71||||4015974||11691.3|5.6900000
RIG|04/11/2021|71||||4015971||82163|1.4500000
TES|04/11/2021|72|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|72||||4015973||45032.94|4.3400000
RIG|04/11/2021|72||||4015970||151282.44|0.3100000
RIG|04/11/2021|72||||4015972||11389.68|2.4400000
RIG|04/11/2021|72||||4015974||11691.3|5.6900000
